countryorigin,countrydestination,origlon,origlat,destlon,destlat,Year,flights
Morocco,United Arab Emirates,-8.420479544549693,29.885394698302058,54.20671476159633,23.86863365334761,2019,24319
Senegal,Morocco,-14.50980278585943,14.354139988452022,-8.420479544549693,29.885394698302058,2019,1181
Norway,Bulgaria,19.20896,69.003871,25.19511095327711,42.7531187620217,2019,280
Thailand,Brazil,101.00613354626108,15.01697499141648,-53.05434003576711,-10.806773643498916,2019,5919
Latvia,Azerbaijan,24.83329614980344,56.80717513427924,47.553909558006055,40.22069054766167,2019,6
Turkey,Azerbaijan,35.116900150938406,39.06837194061471,47.553909558006055,40.22069054766167,2019,6
Latvia,Bulgaria,24.83329614980344,56.80717513427924,25.19511095327711,42.7531187620217,2019,280
Nepal,Greece,84.01317367692529,28.23944001904935,22.719813447095053,39.06671589971396,2019,24004
Qatar,Cyprus,51.1835025789133,25.32185097420669,33.03955380295407,34.90706085094344,2019,1212
Bulgaria,Lebanon,25.19511095327711,42.7531187620217,35.87098632001643,33.91182720781994,2019,1859
Belarus,Germany,27.98135261544803,53.50634479481114,10.288485092742851,51.13372269040778,2019,113196
Ukraine,Romania,31.22912207026649,49.14882260840351,24.943252494635377,45.857101035738005,2019,3252
Germany,Belarus,10.288485092742851,51.13372269040778,27.98135261544803,53.50634479481114,2019,220
Luxembourg,Mexico,5.965223432343999,49.76570507415103,-102.5763495239869,23.935371902244835,2019,1316
Cyprus,United Arab Emirates,33.03955380295407,34.90706085094344,54.20671476159633,23.86863365334761,2019,24319
Malaysia,South Africa,109.6981484486297,3.725588425773716,25.04801387986168,-28.947033259979115,2019,2883
Mexico,Australia,-102.5763495239869,23.935371902244835,134.50277547536595,-25.73065477972608,2019,11372
Ukraine,Norway,31.22912207026649,49.14882260840351,19.20896,69.003871,2019,16124
Bulgaria,Latvia,25.19511095327711,42.7531187620217,24.83329614980344,56.80717513427924,2019,6551
Finland,Romania,26.21176461029636,64.50409403963651,24.943252494635377,45.857101035738005,2019,3252
Romania,Iceland,24.943252494635377,45.857101035738005,-18.761028770831768,65.07427633529105,2019,5224
Senegal,Austria,-14.50980278585943,14.354139988452022,14.076158884337072,47.6139487927463,2019,24562
Cyprus,Switzerland,33.03955380295407,34.90706085094344,8.118300613385486,46.79173768366762,2019,36349
Sweden,Tunisia,16.59626584684802,62.811484968080336,9.534716120695837,34.172939036882376,2019,221
Kazakhstan,Taiwan,67.2846109811001,48.19166075218232,120.97480073748623,23.740964979784938,2019,11067
Nepal,Italy,84.01317367692529,28.23944001904935,12.140788372235871,42.751183052964265,2019,69187
Luxembourg,Estonia,5.965223432343999,49.76570507415103,25.824725613026608,58.643695426630906,2019,2638
Serbia,Estonia,20.819651926382583,44.23303653365162,25.824725613026608,58.643695426630906,2019,2638
Italy,Montenegro,12.140788372235871,42.751183052964265,19.2861817215929,42.78903960655908,2019,6
South Africa,Greece,25.04801387986168,-28.947033259979115,22.719813447095053,39.06671589971396,2019,24004
Spain,Bulgaria,-3.6170206023873743,40.348656106226734,25.19511095327711,42.7531187620217,2019,280
Cyprus,Finland,33.03955380295407,34.90706085094344,26.21176461029636,64.50409403963651,2019,13289
Saudi Arabia,Slovenia,44.51636376826477,24.123289839105293,14.938152320795732,46.12542205901039,2019,1130
Poland,Indonesia,19.31101430844868,52.14826021933187,117.42340756227364,-2.221737936520542,2019,219
Finland,Indonesia,26.21176461029636,64.50409403963651,117.42340756227364,-2.221737936520542,2019,219
Indonesia,India,117.42340756227364,-2.221737936520542,79.59370376325381,22.92500640740852,2019,15268
Thailand,Greece,101.00613354626108,15.01697499141648,22.719813447095053,39.06671589971396,2019,24004
United States of America,Malaysia,-112.5994359115045,45.70562800215178,109.6981484486297,3.725588425773716,2019,9940
Taiwan,Indonesia,120.97480073748623,23.740964979784938,117.42340756227364,-2.221737936520542,2019,219
Thailand,Indonesia,101.00613354626108,15.01697499141648,117.42340756227364,-2.221737936520542,2019,219
Bulgaria,Switzerland,25.19511095327711,42.7531187620217,8.118300613385486,46.79173768366762,2019,36349
Norway,Brazil,19.20896,69.003871,-53.05434003576711,-10.806773643498916,2019,5919
Sweden,Lebanon,16.59626584684802,62.811484968080336,35.87098632001643,33.91182720781994,2019,1859
Germany,Senegal,10.288485092742851,51.13372269040778,-14.50980278585943,14.354139988452022,2019,973
India,Senegal,79.59370376325381,22.92500640740852,-14.50980278585943,14.354139988452022,2019,973
Azerbaijan,United States of America,47.553909558006055,40.22069054766167,-112.5994359115045,45.70562800215178,2019,86817
Indonesia,United Kingdom,117.42340756227364,-2.221737936520542,-2.8531353951805545,53.91477348053706,2019,133762
Gambia,Turkey,-15.431872807730835,13.47533435870166,35.116900150938406,39.06837194061471,2019,9989
Luxembourg,Ukraine,5.965223432343999,49.76570507415103,31.22912207026649,49.14882260840351,2019,7074
Luxembourg,Iceland,5.965223432343999,49.76570507415103,-18.761028770831768,65.07427633529105,2019,5224
Croatia,Turkey,16.566189771645533,45.01623399593114,35.116900150938406,39.06837194061471,2019,9989
Lebanon,Slovakia,35.87098632001643,33.91182720781994,19.507657147433708,48.7267113517275,2019,1552
Azerbaijan,Ukraine,47.553909558006055,40.22069054766167,31.22912207026649,49.14882260840351,2019,7074
Estonia,United States of America,25.824725613026608,58.643695426630906,-112.5994359115045,45.70562800215178,2019,86817
China,Indonesia,103.88361230063248,36.555066531858685,117.42340756227364,-2.221737936520542,2019,219
Cyprus,Jordan,33.03955380295407,34.90706085094344,36.77945490632519,31.245490584748417,2019,281
Slovenia,Iceland,14.938152320795732,46.12542205901039,-18.761028770831768,65.07427633529105,2019,5224
Kazakhstan,Greece,67.2846109811001,48.19166075218232,22.719813447095053,39.06671589971396,2019,24004
Hungary,Bulgaria,19.35762862774592,47.19995117195427,25.19511095327711,42.7531187620217,2019,280
Portugal,Slovakia,-8.055765588295687,39.63404977497817,19.507657147433708,48.7267113517275,2019,1552
Tunisia,Senegal,9.534716120695837,34.172939036882376,-14.50980278585943,14.354139988452022,2019,973
Ireland,Slovenia,-8.010236544877012,53.18059120995006,14.938152320795732,46.12542205901039,2019,1130
Poland,Kazakhstan,19.31101430844868,52.14826021933187,67.2846109811001,48.19166075218232,2019,1035
France,Philippines,-2.8766966992706267,42.46070432663372,122.90267236988682,11.763799362297664,2019,4987
Luxembourg,Cyprus,5.965223432343999,49.76570507415103,33.03955380295407,34.90706085094344,2019,1212
Luxembourg,Latvia,5.965223432343999,49.76570507415103,24.83329614980344,56.80717513427924,2019,6551
France,Indonesia,-2.8766966992706267,42.46070432663372,117.42340756227364,-2.221737936520542,2019,219
Iceland,Israel,-18.761028770831768,65.07427633529105,35.003851206429005,31.4849193900197,2019,8507
Greece,Kazakhstan,22.719813447095053,39.06671589971396,67.2846109811001,48.19166075218232,2019,1035
Taiwan,Hungary,120.97480073748623,23.740964979784938,19.35762862774592,47.19995117195427,2019,9624
Cyprus,France,33.03955380295407,34.90706085094344,-2.8766966992706267,42.46070432663372,2019,65285
Iceland,Slovenia,-18.761028770831768,65.07427633529105,14.938152320795732,46.12542205901039,2019,1130
South Africa,Indonesia,25.04801387986168,-28.947033259979115,117.42340756227364,-2.221737936520542,2019,219
Brazil,Japan,-53.05434003576711,-10.806773643498916,138.06496213270776,37.66311081170466,2019,11533
Luxembourg,Hungary,5.965223432343999,49.76570507415103,19.35762862774592,47.19995117195427,2019,9624
Canada,Jordan,-98.14238137209708,61.46907614534896,36.77945490632519,31.245490584748417,2019,281
Switzerland,Indonesia,8.118300613385486,46.79173768366762,117.42340756227364,-2.221737936520542,2019,219
India,Latvia,79.59370376325381,22.92500640740852,24.83329614980344,56.80717513427924,2019,6551
Ukraine,Bulgaria,31.22912207026649,49.14882260840351,25.19511095327711,42.7531187620217,2019,280
Ukraine,Luxembourg,31.22912207026649,49.14882260840351,5.965223432343999,49.76570507415103,2019,6386
Nepal,Taiwan,84.01317367692529,28.23944001904935,120.97480073748623,23.740964979784938,2019,11067
Argentina,Australia,-65.17536077114173,-35.4468214894951,134.50277547536595,-25.73065477972608,2019,11372
Latvia,United States of America,24.83329614980344,56.80717513427924,-112.5994359115045,45.70562800215178,2019,86817
Sweden,Bulgaria,16.59626584684802,62.811484968080336,25.19511095327711,42.7531187620217,2019,280
Bulgaria,Slovakia,25.19511095327711,42.7531187620217,19.507657147433708,48.7267113517275,2019,1552
Tunisia,Greece,9.534716120695837,34.172939036882376,22.719813447095053,39.06671589971396,2019,24004
Israel,Qatar,35.003851206429005,31.4849193900197,51.1835025789133,25.32185097420669,2019,12321
Switzerland,Bulgaria,8.118300613385486,46.79173768366762,25.19511095327711,42.7531187620217,2019,280
Indonesia,France,117.42340756227364,-2.221737936520542,-2.8766966992706267,42.46070432663372,2019,65285
Latvia,Luxembourg,24.83329614980344,56.80717513427924,5.965223432343999,49.76570507415103,2019,6386
Slovenia,Qatar,14.938152320795732,46.12542205901039,51.1835025789133,25.32185097420669,2019,12321
Slovakia,Norway,19.507657147433708,48.7267113517275,19.20896,69.003871,2019,16124
Spain,Australia,-3.6170206023873743,40.348656106226734,134.50277547536595,-25.73065477972608,2019,11372
Indonesia,United Arab Emirates,117.42340756227364,-2.221737936520542,54.20671476159633,23.86863365334761,2019,24319
Israel,Saudi Arabia,35.003851206429005,31.4849193900197,44.51636376826477,24.123289839105293,2019,4417
Hungary,Jordan,19.35762862774592,47.19995117195427,36.77945490632519,31.245490584748417,2019,281
Senegal,Thailand,-14.50980278585943,14.354139988452022,101.00613354626108,15.01697499141648,2019,12637
Germany,Indonesia,10.288485092742851,51.13372269040778,117.42340756227364,-2.221737936520542,2019,219
Italy,Malaysia,12.140788372235871,42.751183052964265,109.6981484486297,3.725588425773716,2019,9940
Malaysia,Vietnam,109.6981484486297,3.725588425773716,106.28584079705196,16.657937753254938,2019,5
Poland,Argentina,19.31101430844868,52.14826021933187,-65.17536077114173,-35.4468214894951,2019,3408
Malaysia,Ireland,109.6981484486297,3.725588425773716,-8.010236544877012,53.18059120995006,2019,28478
Spain,Malaysia,-3.6170206023873743,40.348656106226734,109.6981484486297,3.725588425773716,2019,9940
Ireland,South Africa,-8.010236544877012,53.18059120995006,25.04801387986168,-28.947033259979115,2019,2883
Kazakhstan,Italy,67.2846109811001,48.19166075218232,12.140788372235871,42.751183052964265,2019,69187
Lebanon,Kazakhstan,35.87098632001643,33.91182720781994,67.2846109811001,48.19166075218232,2019,1035
Saudi Arabia,Australia,44.51636376826477,24.123289839105293,134.50277547536595,-25.73065477972608,2019,11372
Switzerland,Azerbaijan,8.118300613385486,46.79173768366762,47.553909558006055,40.22069054766167,2019,6
Ukraine,Azerbaijan,31.22912207026649,49.14882260840351,47.553909558006055,40.22069054766167,2019,6
Tunisia,Austria,9.534716120695837,34.172939036882376,14.076158884337072,47.6139487927463,2019,24562
Taiwan,Sweden,120.97480073748623,23.740964979784938,16.59626584684802,62.811484968080336,2019,22493
Luxembourg,Sweden,5.965223432343999,49.76570507415103,16.59626584684802,62.811484968080336,2019,22493
Brazil,Norway,-53.05434003576711,-10.806773643498916,19.20896,69.003871,2019,16124
Finland,Taiwan,26.21176461029636,64.50409403963651,120.97480073748623,23.740964979784938,2019,11067
Israel,Australia,35.003851206429005,31.4849193900197,134.50277547536595,-25.73065477972608,2019,11372
Ireland,Brazil,-8.010236544877012,53.18059120995006,-53.05434003576711,-10.806773643498916,2019,5919
Austria,Kazakhstan,14.076158884337072,47.6139487927463,67.2846109811001,48.19166075218232,2019,1035
Cyprus,Saudi Arabia,33.03955380295407,34.90706085094344,44.51636376826477,24.123289839105293,2019,4417
Greece,Tunisia,22.719813447095053,39.06671589971396,9.534716120695837,34.172939036882376,2019,221
Slovakia,Bulgaria,19.507657147433708,48.7267113517275,25.19511095327711,42.7531187620217,2019,280
Qatar,Jordan,51.1835025789133,25.32185097420669,36.77945490632519,31.245490584748417,2019,281
South Africa,New Zealand,25.04801387986168,-28.947033259979115,172.70192594405574,-41.66257875715869,2019,6045
Romania,Slovenia,24.943252494635377,45.857101035738005,14.938152320795732,46.12542205901039,2019,1130
Kazakhstan,Saudi Arabia,67.2846109811001,48.19166075218232,44.51636376826477,24.123289839105293,2019,4417
Peru,Italy,-74.39180581684722,-9.191562905134552,12.140788372235871,42.751183052964265,2019,69187
Norway,Luxembourg,19.20896,69.003871,5.965223432343999,49.76570507415103,2019,6386
South Africa,Luxembourg,25.04801387986168,-28.947033259979115,5.965223432343999,49.76570507415103,2019,6386
Austria,Egypt,14.076158884337072,47.6139487927463,29.84446151312441,26.50661999974957,2019,2
Sweden,Australia,16.59626584684802,62.811484968080336,134.50277547536595,-25.73065477972608,2019,11372
Argentina,Greece,-65.17536077114173,-35.4468214894951,22.719813447095053,39.06671589971396,2019,24004
Lithuania,Bulgaria,23.88064027584349,55.28431948476607,25.19511095327711,42.7531187620217,2019,280
Saudi Arabia,Japan,44.51636376826477,24.123289839105293,138.06496213270776,37.66311081170466,2019,11533
Azerbaijan,Germany,47.553909558006055,40.22069054766167,10.288485092742851,51.13372269040778,2019,113196
Italy,Egypt,12.140788372235871,42.751183052964265,29.84446151312441,26.50661999974957,2019,2
Slovenia,Sweden,14.938152320795732,46.12542205901039,16.59626584684802,62.811484968080336,2019,22493
Portugal,Kazakhstan,-8.055765588295687,39.63404977497817,67.2846109811001,48.19166075218232,2019,1035
Latvia,Japan,24.83329614980344,56.80717513427924,138.06496213270776,37.66311081170466,2019,11533
Senegal,Tunisia,-14.50980278585943,14.354139988452022,9.534716120695837,34.172939036882376,2019,221
New Zealand,Netherlands,172.70192594405574,-41.66257875715869,5.512217100965399,52.298700374441786,2019,38218
Philippines,Indonesia,122.90267236988682,11.763799362297664,117.42340756227364,-2.221737936520542,2019,219
Lebanon,Cyprus,35.87098632001643,33.91182720781994,33.03955380295407,34.90706085094344,2019,1212
Japan,Latvia,138.06496213270776,37.66311081170466,24.83329614980344,56.80717513427924,2019,6551
Slovakia,Sweden,19.507657147433708,48.7267113517275,16.59626584684802,62.811484968080336,2019,22493
Philippines,Netherlands,122.90267236988682,11.763799362297664,5.512217100965399,52.298700374441786,2019,38218
Saudi Arabia,Tunisia,44.51636376826477,24.123289839105293,9.534716120695837,34.172939036882376,2019,221
Tunisia,Argentina,9.534716120695837,34.172939036882376,-65.17536077114173,-35.4468214894951,2019,3408
Switzerland,Philippines,8.118300613385486,46.79173768366762,122.90267236988682,11.763799362297664,2019,4987
Sweden,Brazil,16.59626584684802,62.811484968080336,-53.05434003576711,-10.806773643498916,2019,5919
Slovakia,Morocco,19.507657147433708,48.7267113517275,-8.420479544549693,29.885394698302058,2019,1181
Iceland,Estonia,-18.761028770831768,65.07427633529105,25.824725613026608,58.643695426630906,2019,2638
Latvia,Turkey,24.83329614980344,56.80717513427924,35.116900150938406,39.06837194061471,2019,9989
Turkey,Latvia,35.116900150938406,39.06837194061471,24.83329614980344,56.80717513427924,2019,6551
United Kingdom,Venezuela,-2.8531353951805545,53.91477348053706,-66.16382727830238,7.162132267639002,2019,1
Italy,Philippines,12.140788372235871,42.751183052964265,122.90267236988682,11.763799362297664,2019,4987
Croatia,Lebanon,16.566189771645533,45.01623399593114,35.87098632001643,33.91182720781994,2019,1859
Azerbaijan,Israel,47.553909558006055,40.22069054766167,35.003851206429005,31.4849193900197,2019,8507
Saudi Arabia,Iceland,44.51636376826477,24.123289839105293,-18.761028770831768,65.07427633529105,2019,5224
India,Azerbaijan,79.59370376325381,22.92500640740852,47.553909558006055,40.22069054766167,2019,6
Luxembourg,Japan,5.965223432343999,49.76570507415103,138.06496213270776,37.66311081170466,2019,11533
Gambia,Belgium,-15.431872807730835,13.47533435870166,4.580834113854935,50.65244095902296,2019,24632
Iceland,United Arab Emirates,-18.761028770831768,65.07427633529105,54.20671476159633,23.86863365334761,2019,24319
